#,topic_detected,topic_corrected,action,target_subtopic_key,alias_to_add,new_subtopic_ref,batch_pattern,exclude_reason,rationale,relative_path,knowledge_class
356,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/LOGGRO/PRACTICA_Ley-1788-2016.md,normative_base
357,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/LOGGRO/PRACTICA_Ley-181-1995.md,normative_base
358,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/LOGGRO/PRACTICA_Ley-1990-2019.md,normative_base
359,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/LOGGRO/PRACTICA_Ley-20-1979.md,normative_base
360,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/LOGGRO/PRACTICA_Ley-201-1995.md,normative_base
361,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/LOGGRO/PRACTICA_Ley-2040-2020.md,normative_base
362,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/LOGGRO/PRACTICA_Ley-2064-2020.md,normative_base
363,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/LOGGRO/PRACTICA_Ley-2068-2020.md,normative_base
364,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/LOGGRO/PRACTICA_Ley-2070-2020.md,normative_base
365,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/LOGGRO/PRACTICA_Ley-2080-2021.md,normative_base
366,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/LOGGRO/PRACTICA_Ley-215-1995.md,normative_base
367,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/LOGGRO/PRACTICA_Ley-218-1994.md,normative_base
368,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/LOGGRO/PRACTICA_Ley-2283-2023.md,normative_base
369,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/LOGGRO/PRACTICA_Ley-3-1991.md,normative_base
370,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/LOGGRO/PRACTICA_Ley-30-1971.md,normative_base
371,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/LOGGRO/PRACTICA_Ley-30-1988.md,normative_base
372,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/LOGGRO/PRACTICA_Ley-361-1997.md,normative_base
373,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/LOGGRO/PRACTICA_Ley-388-1997.md,normative_base
374,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/LOGGRO/PRACTICA_Ley-397-1997.md,normative_base
375,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/LOGGRO/PRACTICA_Ley-454-1998.md,normative_base
376,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/LOGGRO/PRACTICA_Ley-546-1999.md,normative_base
377,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/LOGGRO/PRACTICA_Ley-597-2025.md,normative_base
378,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/LOGGRO/PRACTICA_Ley-643-2001.md,normative_base
379,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/LOGGRO/PRACTICA_Ley-67-1979.md,normative_base
380,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/LOGGRO/PRACTICA_Ley-677-2001.md,normative_base
381,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/LOGGRO/PRACTICA_Ley-681-2001.md,normative_base
382,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/LOGGRO/PRACTICA_Ley-685-2001.md,normative_base
383,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/LOGGRO/PRACTICA_Ley-687-2001.md,normative_base
384,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/LOGGRO/PRACTICA_Ley-814-2003.md,normative_base
385,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/LOGGRO/PRACTICA_Ley-902-2017.md,normative_base
386,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/LOGGRO/PRACTICA_Ley-964-2005.md,normative_base
387,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/LOGGRO/PRACTICA_Ley-98-1993.md,normative_base
388,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/LOGGRO/PRACTICA_Ley-986-2005.md,normative_base
389,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-10-1991.md,normative_base
390,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-101-1993.md,normative_base
391,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-1014-2006.md,normative_base
392,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-1064-2006.md,normative_base
393,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-1066-2006.md,normative_base
394,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-1090-2006.md,normative_base
395,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-1098-2006.md,normative_base
396,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-1101-2006.md,normative_base
397,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-111-2006.md,normative_base
398,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-1114-2006.md,normative_base
399,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-115-1994.md,normative_base
400,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-117-1985.md,normative_base
401,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-1175-2007.md,normative_base
402,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-1185-2008.md,normative_base
403,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-123-1994.md,normative_base
404,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-1233-2008.md,normative_base
405,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-1257-2008.md,normative_base
406,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-1286-2009.md,normative_base
407,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-130-1994.md,normative_base
408,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-137-1994.md,normative_base
409,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-1379-2010.md,normative_base
410,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-141-1994.md,normative_base
411,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/NORMATIVA/Ley-142-1994.md,normative_base
